book_id,original_title,isbn13,authors,original_publication_year
9680,"Thrive: The Third Metric to Redefining Success and Creating a Life of Well-Being, Wisdom, and Wonder",9780804140840.0,Arianna Huffington,2014.0
9681,,9781462003920.0,Julie Hockley,2011.0
9682,H.I.V.E.: Higher Institute of Villainous Education,9781416935710.0,Mark Walden,2006.0
9683,صانع الظلام,9789992195760.0,تامر إبراهيم,2012.0
9684,The Law of Nines,9780399156040.0,Terry Goodkind,2009.0
9685,The Executioners,,John D. MacDonald,1958.0
9686,Five Go Adventuring Again,9780340796150.0,Enid Blyton,1943.0
9687,The Demon Trapper's Daughter,9780330519470.0,Jana Oliver,2011.0
9688,The Places That Scare You: A Guide to Fearlessness in Difficult Times,9781590304500.0,Pema Chödrön,2001.0
9689,A Death in the Family,9780375701240.0,James Agee,1957.0
9690,Frida Kahlo 1907-1954: Pain and Passion ,9783822859830.0,Andrea Kettenmann,2001.0
9691,The Mistress of Spices,9780385482390.0,Chitra Banerjee Divakaruni,1997.0
9692,Falling Under,9780451232690.0,Gwen Hayes,2011.0
9693,,,Sandi Lynn,2013.0
9694,The House On Tradd Street,9780451225090.0,Karen   White,2008.0
9695,アラクレ 1,9781421515880.0,Kiyo Fujiwara,2005.0
9696,Perfect Shadow,9780316196480.0,Brent Weeks,2011.0
9697,The Finding,2940011191210.0,Nicky Charles,2011.0
9698,I Can Read with My Eyes Shut!,9780007158520.0,Dr. Seuss,1978.0
9699,Nemesis,9780553286280.0,Isaac Asimov,1989.0
9700,The First 90 Days: Critical Success Strategies for New Leaders at All Levels,9781422188610.0,Michael D. Watkins,2003.0
9701,Star Wars: Lost Stars,9781484724990.0,Claudia Gray,2015.0
9702,"Carry On, Mr. Bowditch",9780618250740.0,Jean Lee Latham,1955.0
9703,Hard Limit,,Meredith Wild,2014.0
9704,"The Pretty Committee Strikes Back (The Clique, #5)",9780316115000.0,Lisi Harrison,2006.0
9705,,,AnnaLisa Grant,2013.0
9706,,,Penelope Ward,2013.0
9707,Wit : A Play,9780571198770.0,Margaret Edson,1995.0
9708,"Dial L for Loser (The Clique, #6)",9780316115050.0,Lisi Harrison,2006.0
9709,,9781451668210.0,The Harvard Lampoon,2012.0
9710,The Rats,9780333761180.0,James Herbert,1974.0
9711,The Wandering Fire,9780451458260.0,Guy Gavriel Kay,1986.0
9712,Magic Binds,9780425270690.0,Ilona Andrews,2016.0
9713,The Wild Ones,,M. Leighton,2012.0
9714,The River Why,9780553344870.0,David James Duncan,1983.0
9715,Incendiary,9781400096690.0,Chris Cleave,2005.0
9716,Hammer of the Gods,9780425182130.0,Stephen Davis,1985.0
9717,Winter in Madrid,9780330411980.0,C.J. Sansom,2006.0
9718,"Happier at Home: Kiss More, Jump More, Abandon a Project, Read Samuel Johnson, and My Other Experiments in the Practice of Everyday Life",9780449014390.0,"Gretchen Rubin, Käthe Mazur",2012.0
9719,Silver Bay,9780340895930.0,Jojo Moyes,2007.0
9720,La invención de Morel,9781590170570.0,"Adolfo Bioy Casares, Suzanne Jill Levine, Jorge Luis Borges, Ruth L.C. Simms, Norah Borges de Torre",1940.0
9721,Berlin: The Downfall 1945,9780142002800.0,Antony Beevor,1998.0
9722,The Water-Method Man,9780345418000.0,John Irving,1972.0
9723,"A War of Gifts (The Ender Quintet, #1.5)",9780765312820.0,Orson Scott Card,2007.0
9724,Captain Underpants and the Perilous Plot of Professor Poopypants (Captain Underpants),9780439998190.0,Dav Pilkey,2000.0
9725,UnDivided,,Neal Shusterman,2014.0
9726,The Empathy Exams: Essays,9781555976710.0,Leslie Jamison,2014.0
9727,Heretic,9780060532840.0,Bernard Cornwell,2003.0
9728,Bay of Sighs,9780425280120.0,Nora Roberts,2016.0
9729,The Duchess War,9781937248090.0,Courtney Milan,2012.0
9730,"千年の雪, 1",9781421512020.0,Bisco Hatori,2001.0
9731,Double Whammy,9780446695660.0,Carl Hiaasen,1987.0
9732,Economics in One Lesson,9780517548230.0,Henry Hazlitt,1946.0
9733,Darker After Midnight,9781849013760.0,Lara Adrian,2012.0
9734,Mad Dogs,9780340911720.0,Robert Muchamore,2007.0
9735,Lines of Departure,,Marko Kloos,2014.0
9736,Be Frank With Me,9780062413710.0,Julia Claiborne Johnson,2016.0
9737,Better Than Life,9780451452310.0,Grant Naylor,1990.0
9738,Dirty,9781250083210.0,Kylie Scott,2016.0
9739,Ghosts of Onyx,9780765354710.0,Eric S. Nylund,2006.0
9740,Percy Jackson and the Sword of Hades,9780955944680.0,Rick Riordan,2009.0
9741,"The Walking Dead, Vol. 13: Too Far Gone",9781607063290.0,"Robert Kirkman, Charlie Adlard, Cliff Rathburn",2010.0
9742,"Mates, Dates, and Inflatable Bras",9780689855440.0,Cathy Hopkins,2001.0
9743,Going After Cacciato,9780767904420.0,Tim O'Brien,1978.0
9744,Little House on Rocky Ridge,9780064404780.0,"Roger Lea MacBride, David Gilleece",1993.0
9745,Not Quite Dating,9781612187140.0,Catherine Bybee,2012.0
9746,In a People House,9780394823960.0,"Dr. Seuss, Theo LeSieg, Roy McKie",1972.0
9747,Kindred in Death ,9780749929000.0,J.D. Robb,2009.0
9748,Lucky You,9780330369040.0,Carl Hiaasen,1991.0
9749,Hunters of Dune,9780765312920.0,"Brian Herbert, Kevin J. Anderson",2006.0
9750,"Deep Down Dark: The Untold Stories of 33 Men Buried in a Chilean Mine, and the Miracle That Set Them Free",9780374280600.0,Héctor Tobar,2014.0
9751,How Should We Then Live? The Rise and Decline of Western Thought and Culture,9780891072930.0,Francis A. Schaeffer,1975.0
9752,,9780525423060.0,Meg Wolitzer,2014.0
9753,The Story of Ruby Bridges,9780439598450.0,"Robert Coles, George Ford",1995.0
9754,Приглашение на казнь,9780679725310.0,Vladimir Nabokov,1936.0
9755,Debt Inheritance,9781500607530.0,Pepper Winters,2014.0
9756,The Midwife of Hope River ,9780062198890.0,Patricia Harman,2012.0
9757,"Stand Tall, Molly Lou Melon",9780399234160.0,"Patty Lovell, David Catrow",1994.0
9758,The Complete Robot,9780586057250.0,Isaac Asimov,1982.0
9759,Another Bullshit Night in Suck City: A Memoir,9780393329410.0,Nick Flynn,2004.0
9760,The Covenant,9780764223300.0,Beverly  Lewis,2002.0
9761,How Green Was My Valley,9780141185860.0,Richard Llewellyn,1939.0
9762,"Rich Dad's Guide to Investing: What the Rich Invest in, That the Poor and the Middle Class Do Not!",9780446677460.0,"Robert T. Kiyosaki, Sharon L. Lechter",2000.0
9763,The Chosen One,9780312555120.0,Carol Lynch Williams,2009.0
9764,The Negotiator,9780553283940.0,Frederick Forsyth,1989.0
9765,"The Power of Full Engagement: Managing Energy, Not Time, Is the Key to High Performance and Personal Renewal",9780743226750.0,"Jim Loehr, Tony Schwartz",2003.0
9766,The History of the Decline and Fall of the Roman Empire,9780375758120.0,"Edward Gibbon, Daniel J. Boorstin, Gian Battista Piranesi, Hans-Friedrich Mueller",1776.0
9767,Ox-Cart Man,9780140504420.0,"Donald Hall, Barbara Cooney",1979.0
9768,"Wild Seed (Patternmaster, #1)",9780446676980.0,Octavia E. Butler,1980.0
9769,The summer I turned pretty,9781442442280.0,Jenny Han,2009.0
9770,مخطوطة بن إسحاق: مدينة الموتى,9789776297060.0,حسن الجندي,2009.0
9771,,9781250034590.0,Chevy Stevens,2015.0
9772,The Amateur Marriage,9780345472460.0,Anne Tyler,2004.0
9773,The Voyages of Doctor Dolittle,9780060776010.0,"Hugh Lofting, Michael Hague",1922.0
9774,Mortal Coil,9780007325990.0,Derek Landy,2010.0
9775,"Sweet Tooth, Volume 1: Out of the Deep Woods",9781401226960.0,"Jeff Lemire, José Villarrubia, Carlos M. Mangual",2010.0
9776,,9781250045640.0,Darynda Jones,2014.0
9777,,,Hugh Howey,2010.0
9778,Captain Blood: His Odyssey,9781406800170.0,Rafael Sabatini,1922.0
9779,Iron Man: Extremis,9780785122590.0,"Warren Ellis, Adi Granov",2004.0
9780,The Necronomicon,9780575081570.0,"H.P. Lovecraft, Les Edwards, Stephen Jones",1930.0
9781,会長はメイド様! 2,9781427814040.0,Hiro Fujiwara,2007.0
9782,,,D.J. Molles,2012.0
9783,"Batman, Volume 3: Death of the Family",9781401242340.0,"Scott Snyder, Greg Capullo, Jonathan Glapion",2013.0
9784,Selected Poems,9780871401540.0,"E.E. Cummings, Richard S. Kennedy",1994.0
9785,La Mécanique du cœur,9782081208160.0,Mathias Malzieu,2007.0
9786,The Good Father,9780778313460.0,Diane Chamberlain,2012.0
9787,We Are Called to Rise,9781476738960.0,Laura  McBride,2014.0
9788,Hope,9780525427650.0,"Amanda Berry, Gina DeJesus, Mary Jordan, Kevin Sullivan",2015.0
9789,Night Probe!,9780553277400.0,Clive Cussler,1981.0
9790,The Story of B: An Adventure of the Mind and Spirit,9780553379010.0,Daniel Quinn,1996.0
9791,A Window Opens,9781501105430.0,Elisabeth Egan,2015.0
9792,,9780385539590.0,"Lucy Sykes, Jo Piazza",2015.0
9793,Strangers on a Train,9780393321980.0,Patricia Highsmith,1950.0
9794,Unless,9780007154620.0,Carol Shields,2002.0
9795,Silent in the Grave,9780778324100.0,Deanna Raybourn,2006.0
9796,A Kiss for Little Bear,9780064440510.0,"Else Holmelund Minarik, Maurice Sendak",1968.0
9797,Command Authority,9780399160480.0,"Tom Clancy, Mark Greaney",2013.0
9798,BLEACH―ブリーチ―　3,9781591164430.0,Tite Kubo,2002.0
9799,,,Diana Gabaldon,2013.0
9800,Cinderella,9780735814870.0,"Loek Koopmans, Charles Perrault, Anthea Bell",1812.0
9801,Zoya,9789875661610.0,Danielle Steel,1988.0
9802,,9780307977940.0,Liesl Shurtliff,2013.0
9803,The Berenstain Bears and Too Much TV,9780394865710.0,"Stan Berenstain, Jan Berenstain",1984.0
9804,Heartstone,9780230711260.0,C.J. Sansom,2010.0
9805,Open Season,9780671027580.0,Linda Howard,2001.0
9806,ONE PIECE 38,9781421534540.0,Eiichirō Oda,2005.0
9807,,9781518783880.0,"Penelope Douglas, Jeremy York, Tatiana Sokolov",2015.0
9808,The Center Cannot Hold,9781401301380.0,Elyn R. Saks,2007.0
9809,,9781607749720.0,Marie Kondō,2016.0
9810,The Afghan,9780399153940.0,Frederick Forsyth,2006.0
9811,The Bite Before Christmas,9780062101310.0,"Lynsay Sands, Jeaniene Frost",2011.0
9812,Frederica,9780099465640.0,Georgette Heyer,1965.0
9813,Perfect,9781571316520.0,Natasha Friend,2004.0
9814,"Star Wars: The Jedi Academy Trilogy, Volume III - Champions of the Force",9780553298020.0,Kevin J. Anderson,1994.0
9815,Martha Stewart's Cupcakes: 175 Inspired Ideas for Everyone's Favorite Treats,9780307460450.0,Martha Stewart,2009.0
9816,,,Penelope Ward,2016.0
9817,Vampires are Forever,9780061229700.0,Lynsay Sands,2008.0
9818,,9780717283540.0,Justine Korman Fontes,1994.0
9819,Two Years Before the Mast,9781402179620.0,Richard Henry Dana Jr.,1840.0
9820,Think Twice,9780312380760.0,Lisa Scottoline,2010.0
9821,The Art of Amy Brown,9780974461230.0,"Amy Brown, Charles  de Lint",2003.0
9822,Owl Babies,9780744592700.0,"Martin Waddell, Patrick Benson",1975.0
9823,The Turner House,9780544303160.0,Angela Flournoy,2015.0
9824,Danger in the Shadows,9781414310560.0,Dee Henderson,1999.0
9825,Trouble,,Samantha Towle,2013.0
9826,Animal Speak: The Spiritual & Magical Powers of Creatures Great & Small,9780875420290.0,"Ted Andrews, Winston Allen, Margaret K. Andrews",1996.0
9827,Summer On Blossom Street (Blossom Street #6),9780778326430.0,Debbie Macomber,2009.0
9828,Whitethorn Woods,9780307265780.0,Maeve Binchy,2006.0
9829,"رواية "" طه الغريب """,,محمد صادق,2010.0
9830,Broken for You,9780802142110.0,Stephanie Kallos,2004.0
9831,,9781401324540.0,Babe Walker,2012.0
9832,Birdman,9780440236160.0,Mo Hayder,1999.0
9833,,9780525952240.0,Mark    Adams,2011.0
9834,The Map That Changed the World: William Smith and the Birth of Modern Geology,9780060931800.0,Simon Winchester,2001.0
9835,Lake in the Clouds,9780553582800.0,Sara Donati,2002.0
9836,,,T.M. Frazier,2015.0
9837,Grasshopper Jungle,9780525426040.0,Andrew  Smith,2014.0
9838,"The Chronicles of Narnia - The Lion, the Witch, and the Wardrobe Official Illustrated Movie Companion",9780060827880.0,"Perry Moore, Andrew Adamson, C.S. Lewis",2005.0
9839,Antigone,9780413308600.0,Jean Anouilh,1944.0
9840,,,Barbara Taylor Sissel,2015.0
9841,Blackberry Wine,9780380815920.0,Joanne Harris,1999.0
9842,Humans of New York: Stories,9781250058900.0,Brandon Stanton,2015.0
9843,The Other Side of Dawn,9780439858050.0,John Marsden,1999.0
9844,Life Before Legend,,Marie Lu,2012.0
9845,Never Seduce a Scot,9780345533230.0,Maya Banks,2012.0
9846,The Tiger Who Came to Tea,9780006640620.0,Judith Kerr,1968.0
9847,"Without You, There Is No Us: My Time with the Sons of North Korea's Elite",9780307720660.0,Suki Kim,2014.0
9848,A Civil Campaign,9780671578860.0,Lois McMaster Bujold,1999.0
9849,The Wolves of Willoughby Chase ,9780385327910.0,"Joan Aiken, Pat Marriott",1962.0
9850,The Egg,,Andy Weir,2009.0
9851,ヴァンパイア騎士 3 ,9781421513250.0,"Matsuri Hino, Tomo Kimura",2006.0
9852,The Scarlatti Inheritance,9780752858650.0,Robert Ludlum,1971.0
9853,Bad Kitty,9781596430690.0,Nick Bruel,2005.0
9854,The Last Days of Dogtown,9780743225750.0,Anita Diamant,2005.0
9855,A Kiss in Time,9780060874190.0,Alex Flinn,2008.0
9856,,9780679824240.0,"Mary Pope Osborne, Salvatore Murdocca",2013.0
9857,Desolation Angels,9781573225050.0,"Jack Kerouac, Joyce Johnson",1958.0
9858,هشت کتاب: مرگِ رنگ. زندگیِ خواب‌ه. آوارِ آفتاب. شرقِ اندوه. صدای پای آب. مسافر. حجمِ سبز. ما هیچ، ما نگاه,,سهراب سپهری,1977.0
9859,Beacon 23: The Complete Novel,9781516865870.0,Hugh Howey,2015.0
9860,The Last Picture Show,9780752837220.0,Larry McMurtry,1966.0
9861,A Countess Below Stairs,9780142408650.0,Eva Ibbotson,1981.0
9862,Nocturnes: Five Stories of Music and Nightfall,9780307397870.0,Kazuo Ishiguro,2009.0
9863,The Stainless Steel Rat,9781857984990.0,Harry Harrison,1961.0
9864,Austerlitz,9780140298000.0,"W.G. Sebald, Anthea Bell",2001.0
9865,"Money, and the Law of Attraction: Learning to Attract Wealth, Health, and Happiness",9781401918740.0,"Esther Hicks, Jerry Hicks",2006.0
9866,A Twist in the Tale,9780312933520.0,Jeffrey Archer,1988.0
9867,Copper Sun,9780689821810.0,Sharon M. Draper,2006.0
9868,,9780517086030.0,Anne McCaffrey,1990.0
9869,Then Came You,,Lisa Kleypas,1993.0
9870,,9780060892050.0,Erin Hunter,2007.0
9871,Black Cherry Blues,9780380712040.0,James Lee Burke,1989.0
9872,The Versions of Us,9781474600160.0,Laura  Barnett,2015.0
9873,,9780545208870.0,Kazu Kibuishi,2011.0
9874,The Dancing Wu Li Masters: An Overview of the New Physics,9780060959680.0,Gary Zukav,1979.0
9875,The Next Big Thing,9780425200280.0,Johanna Edwards,2005.0
9876,Froi of the Exiles,9780670076090.0,Melina Marchetta,2011.0
9877,Trumps of Doom,,Roger Zelazny,1985.0
9878,The Honest Truth About Dishonesty: How We Lie to Everyone - Especially Ourselves,9780062183590.0,Dan Ariely,2012.0
9879,Locked On,9780399157320.0,"Tom Clancy, Mark Greaney",2011.0
9880,Meant to Be,9780385741770.0,Lauren Morrill,2012.0
9881,The Illustrated Mum,9780440863690.0,"Jacqueline Wilson, Nick Sharratt",1999.0
9882,Afterworlds,9781481422340.0,Scott Westerfeld,2014.0
9883,The Bookman’s Tale,9780670026470.0,Charlie Lovett,2013.0
9884,Горе от ума ,9785080039160.0,"Aleksandr Griboyedov, Александр Сергеевич Грибоедов",1825.0
9885,I'll Walk Alone,9781439180970.0,Mary Higgins Clark,2011.0
9886,,9780545310030.0,Wendy Mass,2011.0
9887,My Lobotomy,9780307381260.0,"Howard Dully, Charles Fleming",2007.0
9888,Passion's Reign,9780307237900.0,Karen Harper,1983.0
9889,Overruled,,Emma Chase,2015.0
9890,The Vision,9780425098610.0,Dean Koontz,1977.0
9891,Las batallas en el desierto,9789684114740.0,José Emilio Pacheco,1981.0
9892,Salvation in Death,9780749908900.0,J.D. Robb,2008.0
9893,Open Road Summer,,Emery Lord,2014.0
9894,Inversions,9780743411970.0,Iain M. Banks,1998.0
9895,Dirty English,,Ilsa Madden-Mills,2015.0
9896,Turn of Mind,9780385669860.0,Alice LaPlante,2011.0
9897,Divine Madness,9781416927240.0,Robert Muchamore,2006.0
9898,Spark,9780758272830.0,Brigid Kemmerer,2012.0
9899,"Grit: Passion, Perseverance, and the Science of Success",9781442397150.0,Angela Duckworth,2016.0
9900,Guts,,Chuck Palahniuk,2004.0
9901,Innocent,9780446562420.0,Scott Turow,2005.0
9902,Death Without Company,9780143038380.0,Craig Johnson,2006.0
9903,Horus Rising,9781844162950.0,Dan Abnett,2006.0
9904,Hard As It Gets,,Laura Kaye,2013.0
9905,Timbuktu,9780312264000.0,Paul Auster,1999.0
9906,桜蘭高校ホスト部 4,9781421501920.0,Bisco Hatori,1999.0
9907,Rescue,9780316020720.0,Anita Shreve,2010.0
9908,Homo faber: Ein Bericht,9780156421360.0,Max Frisch,1957.0
9909,George,9780545812540.0,Alex Gino,2015.0
9910,The Discoverers: A History of Man's Search to Know His World and Himself,9780394726250.0,Daniel J. Boorstin,1983.0
9911,A Knight of the Word ,9780345424650.0,Terry Brooks,1998.0
9912,,9780439777340.0,"Ellen Levine, Kadir Nelson",2007.0
9913,A Thousand Boy Kisses,,Tillie Cole,2016.0
9914,,9780312651210.0,Iris Johansen,2011.0
9915,The Accident,9780553807190.0,Linwood Barclay,2011.0
9916,Shopaholic to the Rescue,9780812998250.0,Sophie Kinsella,2015.0
9917,Such a Rush,9781451658020.0,Jennifer Echols,2012.0
9918,Trouble in Mudbug,9780505527840.0,Jana Deleon,2009.0
9919,Nothing's Fair in Fifth Grade,9780140344430.0,Barthe DeClements,1981.0
9920,Dream Dark,9780316197040.0,"Kami Garcia, Margaret Stohl",2011.0
9921,A Coney Island of the Mind: Poems,9780811200420.0,Lawrence Ferlinghetti,1958.0
9922,Sea of Silver Light,9780641645470.0,Tad Williams,2001.0
9923,"The Green Mile, Part 5: Night Journey",9780451190570.0,Stephen King,1996.0
9924,"Blue Noon (Midnighters, #3)",9780060519600.0,Scott Westerfeld,2006.0
9925,City of Masks,9781582349180.0,Mary Hoffman,2002.0
9926,Hidden,9780061935120.0,Sophie Jordan,2012.0
9927,Thank You for Smoking,9780812976530.0,Christopher Buckley,1994.0
9928,Thirteen Moons,9780375509320.0,Charles Frazier,2006.0
9929,,,أحمد خالد توفيق,
9930,Big Brother,9780061458580.0,Lionel Shriver,2013.0
9931,Blue Monday,9780718154950.0,Nicci French,2011.0
9932,,9780310328180.0,Shauna Niequist,2013.0
9933,Parts,9780140565330.0,Tedd Arnold,1997.0
9934,Nourishing Traditions:  The Cookbook that Challenges Politically Correct Nutrition and the Diet Dictocrats,9780967089740.0,Sally Fallon Morell,1995.0
9935,Broken Prey,9780425204310.0,John Sandford,2005.0
9936,The Bridge Across Forever: A True Love Story,9780061148480.0,Richard Bach,1982.0
9937,Promised,9781596435710.0,Caragh M. O'Brien,2012.0
9938,The Serpent of Venice,9780061779760.0,Christopher Moore,2014.0
9939,,9781594487710.0,Steven Johnson,2010.0
9940,Demon Thief,9780316012390.0,Darren Shan,2005.0
9941,Novecento,9788807813020.0,Alessandro Baricco,1994.0
9942,Dangerous Girls,9781442486590.0,"Abigail Haas, Abby McDonald",2013.0
9943,,9780866114260.0,"Malvina G. Vogel, Arthur Conan Doyle",1977.0
9944,Give and Take: A Revolutionary Approach to Success,9780670026560.0,Adam M. Grant,2013.0
9945,,,R.K. Lilley,2013.0
9946,From Beirut to Jerusalem,9780385413720.0,Thomas L. Friedman,1989.0
9947,Magonia,9780062320520.0,Maria Dahvana Headley,2015.0
9948,ヴァンパイア騎士 2,9781421511310.0,"Matsuri Hino, Tomo Kimura",2005.0
9949,The Men Who Stare at Goats,9780743270600.0,Jon Ronson,2004.0
9950,Ride Steady,9781455533220.0,Kristen Ashley,2015.0
9951,The Lollipop Shoes,9780061431620.0,Joanne Harris,2007.0
9952,"Sherlock Holmes of Baker Street, the life of the world’s first consulting detective.",9780517038180.0,William S. Baring-Gould,1962.0
9953,Marked in Flesh,9780451474480.0,Anne Bishop,2016.0
9954,Horrorstör,9781594745260.0,"Grady Hendrix, Michael Rogalski",2014.0
9955,Wild Cards,9780802734370.0,Simone Elkeles,2013.0
9956,"Astonishing X-Men, Volume 2: Dangerous",9780785116780.0,"Joss Whedon, John Cassaday",2005.0
9957,,9781416583400.0,Alexandra Horowitz,2009.0
9958,,9780451230230.0,Hugh Ambrose,2009.0
9959,Wool 2: Proper Gauge,,Hugh Howey,2011.0
9960,"The Prize Winner of Defiance, Ohio: How My Mother Raised 10 Kids on 25 Words or Less",9780739416390.0,Terry Ryan,2001.0
9961,The Comfort of Strangers,9780679749840.0,Ian McEwan,1981.0
9962,Cunt: A Declaration of Independence,9781580050750.0,"Inga Muscio, Betty Dodson",1998.0
9963,Krondor: The Betrayal,9780380795280.0,Raymond E. Feist,1998.0
9964,The Mime Order,9781408857400.0,Samantha Shannon,2015.0
9965,Mister B. Gone,9780060182980.0,Clive Barker,2007.0
9966,The Ground Beneath Her Feet,9780312255000.0,Salman Rushdie,1999.0
9967,ملحمة الحرافيش,,"Naguib Mahfouz, نجيب محفوظ",1977.0
